departamento,provincia,ano,SIN_SEÑALES,ALARMA,GRAVE
AREQUIPA,MANU,2003,0,0,0
AREQUIPA,MANU,2004,0,0,0
AREQUIPA,MANU,2005,0,0,0
AREQUIPA,MANU,2006,0,0,0
AREQUIPA,MANU,2007,0,0,0
AREQUIPA,MANU,2008,0,0,0
AREQUIPA,MANU,2009,0,0,0
AREQUIPA,MANU,2010,0,0,0
AREQUIPA,MANU,2011,0,0,0
AREQUIPA,MANU,2012,0,0,0
AREQUIPA,MANU,2013,0,0,0
AREQUIPA,MANU,2014,0,0,0
AREQUIPA,MANU,2015,0,0,0
AREQUIPA,MANU,2016,0,0,0
AREQUIPA,MANU,2017,0,0,0
AREQUIPA,MANU,2018,0,0,0
AREQUIPA,MANU,2019,0,0,0
AREQUIPA,MANU,2020,0,0,0
AREQUIPA,MANU,2021,0,0,0
AREQUIPA,MANU,2022,0,0,0
AREQUIPA,MARAÑON,2000,0,0,0
AREQUIPA,MARAÑON,2001,0,0,0
AREQUIPA,MARAÑON,2002,0,0,0
AREQUIPA,MARAÑON,2003,0,0,0
AREQUIPA,MARAÑON,2004,0,0,0
AREQUIPA,MARAÑON,2005,0,0,0
AREQUIPA,MARAÑON,2006,0,0,0
AREQUIPA,MARAÑON,2007,0,0,0
AREQUIPA,MARAÑON,2008,0,0,0
AREQUIPA,MARAÑON,2009,0,0,0
AREQUIPA,MARAÑON,2010,0,0,0
AREQUIPA,MARAÑON,2011,0,0,0
AREQUIPA,MARAÑON,2012,0,0,0
AREQUIPA,MARAÑON,2013,0,0,0
AREQUIPA,MARAÑON,2014,0,0,0
AREQUIPA,MARAÑON,2015,0,0,0
AREQUIPA,MARAÑON,2016,0,0,0
AREQUIPA,MARAÑON,2017,0,0,0
AREQUIPA,MARAÑON,2018,0,0,0
AREQUIPA,MARAÑON,2019,0,0,0
AREQUIPA,MARAÑON,2020,0,0,0
AREQUIPA,MARAÑON,2021,0,0,0
AREQUIPA,MARAÑON,2022,0,0,0
AREQUIPA,MARISCAL CACERES,2000,0,0,0
AREQUIPA,MARISCAL CACERES,2001,0,0,0
AREQUIPA,MARISCAL CACERES,2002,0,0,0
AREQUIPA,MARISCAL CACERES,2003,0,0,0
AREQUIPA,MARISCAL CACERES,2004,0,0,0
AREQUIPA,MARISCAL CACERES,2005,0,0,0
AREQUIPA,MARISCAL CACERES,2006,0,0,0
AREQUIPA,MARISCAL CACERES,2007,0,0,0
AREQUIPA,MARISCAL CACERES,2008,0,0,0
AREQUIPA,MARISCAL CACERES,2009,0,0,0
AREQUIPA,MARISCAL CACERES,2010,0,0,0
AREQUIPA,MARISCAL CACERES,2011,0,0,0
AREQUIPA,MARISCAL CACERES,2012,0,0,0
AREQUIPA,MARISCAL CACERES,2013,0,0,0
AREQUIPA,MARISCAL CACERES,2014,0,0,0
AREQUIPA,MARISCAL CACERES,2015,0,0,0
AREQUIPA,MARISCAL CACERES,2016,0,0,0
AREQUIPA,MARISCAL CACERES,2017,0,0,0
AREQUIPA,MARISCAL CACERES,2018,0,0,0
AREQUIPA,MARISCAL CACERES,2019,0,0,0
AREQUIPA,MARISCAL CACERES,2020,0,0,0
AREQUIPA,MARISCAL CACERES,2021,0,0,0
AREQUIPA,MARISCAL CACERES,2022,0,0,0
AREQUIPA,MARISCAL NIETO,2000,0,0,0
AREQUIPA,MARISCAL NIETO,2001,0,0,0
AREQUIPA,MARISCAL NIETO,2002,0,0,0
AREQUIPA,MARISCAL NIETO,2003,0,0,0
AREQUIPA,MARISCAL NIETO,2004,0,0,0
AREQUIPA,MARISCAL NIETO,2005,0,0,0
AREQUIPA,MARISCAL NIETO,2006,0,0,0
AREQUIPA,MARISCAL NIETO,2007,0,0,0
AREQUIPA,MARISCAL NIETO,2008,0,0,0
AREQUIPA,MARISCAL NIETO,2009,0,0,0
AREQUIPA,MARISCAL NIETO,2010,0,0,0
AREQUIPA,MARISCAL NIETO,2011,0,0,0
AREQUIPA,MARISCAL NIETO,2012,0,0,0
AREQUIPA,MARISCAL NIETO,2013,0,0,0
AREQUIPA,MARISCAL NIETO,2014,0,0,0
AREQUIPA,MARISCAL NIETO,2015,0,0,0
AREQUIPA,MARISCAL NIETO,2016,0,0,0
AREQUIPA,MARISCAL NIETO,2017,0,0,0
AREQUIPA,MARISCAL NIETO,2018,0,0,0
AREQUIPA,MARISCAL NIETO,2019,0,0,0
AREQUIPA,MARISCAL NIETO,2020,0,0,0
AREQUIPA,MARISCAL NIETO,2021,0,0,0
AREQUIPA,MARISCAL NIETO,2022,0,0,0
AREQUIPA,MARISCAL RAMON CASTILLA,2000,0,0,0
AREQUIPA,MARISCAL RAMON CASTILLA,2001,0,0,0
AREQUIPA,MARISCAL RAMON CASTILLA,2002,0,0,0
AREQUIPA,MARISCAL RAMON CASTILLA,2003,0,0,0
AREQUIPA,MARISCAL RAMON CASTILLA,2004,0,0,0
AREQUIPA,MARISCAL RAMON CASTILLA,2005,0,0,0
AREQUIPA,MARISCAL RAMON CASTILLA,2006,0,0,0
AREQUIPA,MARISCAL RAMON CASTILLA,2007,0,0,0
AREQUIPA,MARISCAL RAMON CASTILLA,2008,0,0,0
AREQUIPA,MARISCAL RAMON CASTILLA,2009,0,0,0
AREQUIPA,MARISCAL RAMON CASTILLA,2010,0,0,0
AREQUIPA,MARISCAL RAMON CASTILLA,2011,0,0,0
AREQUIPA,MARISCAL RAMON CASTILLA,2012,0,0,0
AREQUIPA,MARISCAL RAMON CASTILLA,2013,0,0,0
AREQUIPA,MARISCAL RAMON CASTILLA,2014,0,0,0
AREQUIPA,MARISCAL RAMON CASTILLA,2015,0,0,0
AREQUIPA,MARISCAL RAMON CASTILLA,2016,0,0,0
AREQUIPA,MARISCAL RAMON CASTILLA,2017,0,0,0
AREQUIPA,MARISCAL RAMON CASTILLA,2018,0,0,0
AREQUIPA,MARISCAL RAMON CASTILLA,2019,0,0,0
AREQUIPA,MARISCAL RAMON CASTILLA,2020,0,0,0
AREQUIPA,MARISCAL RAMON CASTILLA,2021,0,0,0
AREQUIPA,MARISCAL RAMON CASTILLA,2022,0,0,0
AREQUIPA,MAYNAS,2000,0,0,0
AREQUIPA,MAYNAS,2001,0,0,0
AREQUIPA,MAYNAS,2002,0,0,0
AREQUIPA,MAYNAS,2003,0,0,0
AREQUIPA,MAYNAS,2004,0,0,0
AREQUIPA,MAYNAS,2005,0,0,0
AREQUIPA,MAYNAS,2006,0,0,0
AREQUIPA,MAYNAS,2007,0,0,0
AREQUIPA,MAYNAS,2008,0,0,0
AREQUIPA,MAYNAS,2009,0,0,0
AREQUIPA,MAYNAS,2010,0,0,0
AREQUIPA,MAYNAS,2011,0,0,0
AREQUIPA,MAYNAS,2012,0,0,0
AREQUIPA,MAYNAS,2013,0,0,0
AREQUIPA,MAYNAS,2014,0,0,0
AREQUIPA,MAYNAS,2015,0,0,0
AREQUIPA,MAYNAS,2016,0,0,0
AREQUIPA,MAYNAS,2017,0,0,0
AREQUIPA,MAYNAS,2018,0,0,0
AREQUIPA,MAYNAS,2019,0,0,0
AREQUIPA,MAYNAS,2020,0,0,0
AREQUIPA,MAYNAS,2021,0,0,0
AREQUIPA,MAYNAS,2022,0,0,0
AREQUIPA,MORROPON,2000,0,0,0
AREQUIPA,MORROPON,2001,0,0,0
AREQUIPA,MORROPON,2002,0,0,0
AREQUIPA,MORROPON,2003,0,0,0
AREQUIPA,MORROPON,2004,0,0,0
AREQUIPA,MORROPON,2005,0,0,0
AREQUIPA,MORROPON,2006,0,0,0
AREQUIPA,MORROPON,2007,0,0,0
AREQUIPA,MORROPON,2008,0,0,0
AREQUIPA,MORROPON,2009,0,0,0
AREQUIPA,MORROPON,2010,0,0,0
AREQUIPA,MORROPON,2011,0,0,0
AREQUIPA,MORROPON,2012,0,0,0
AREQUIPA,MORROPON,2013,0,0,0
AREQUIPA,MORROPON,2014,0,0,0
AREQUIPA,MORROPON,2015,0,0,0
AREQUIPA,MORROPON,2016,0,0,0
AREQUIPA,MORROPON,2017,0,0,0
AREQUIPA,MORROPON,2018,0,0,0
AREQUIPA,MORROPON,2019,0,0,0
AREQUIPA,MORROPON,2020,0,0,0
AREQUIPA,MORROPON,2021,0,0,0
AREQUIPA,MORROPON,2022,0,0,0
AREQUIPA,MOYOBAMBA,2000,0,0,0
AREQUIPA,MOYOBAMBA,2001,0,0,0
AREQUIPA,MOYOBAMBA,2002,0,0,0
AREQUIPA,MOYOBAMBA,2003,0,0,0
AREQUIPA,MOYOBAMBA,2004,0,0,0
AREQUIPA,MOYOBAMBA,2005,0,0,0
AREQUIPA,MOYOBAMBA,2006,0,0,0
AREQUIPA,MOYOBAMBA,2007,0,0,0
AREQUIPA,MOYOBAMBA,2008,0,0,0
AREQUIPA,MOYOBAMBA,2009,0,0,0
AREQUIPA,MOYOBAMBA,2010,0,0,0
AREQUIPA,MOYOBAMBA,2011,0,0,0
AREQUIPA,MOYOBAMBA,2012,0,0,0
AREQUIPA,MOYOBAMBA,2013,0,0,0
AREQUIPA,MOYOBAMBA,2014,0,0,0
AREQUIPA,MOYOBAMBA,2015,0,0,0
AREQUIPA,MOYOBAMBA,2016,0,0,0
AREQUIPA,MOYOBAMBA,2017,0,0,0
AREQUIPA,MOYOBAMBA,2018,0,0,0
AREQUIPA,MOYOBAMBA,2019,0,0,0
AREQUIPA,MOYOBAMBA,2020,0,0,0
AREQUIPA,MOYOBAMBA,2021,0,0,0
AREQUIPA,MOYOBAMBA,2022,0,0,0
AREQUIPA,NAZCA,2000,0,0,0
AREQUIPA,NAZCA,2001,0,0,0
AREQUIPA,NAZCA,2002,0,0,0
AREQUIPA,NAZCA,2003,0,0,0
AREQUIPA,NAZCA,2004,0,0,0
AREQUIPA,NAZCA,2005,0,0,0
AREQUIPA,NAZCA,2006,0,0,0
AREQUIPA,NAZCA,2007,0,0,0
AREQUIPA,NAZCA,2008,0,0,0
AREQUIPA,NAZCA,2009,0,0,0
AREQUIPA,NAZCA,2010,0,0,0
AREQUIPA,NAZCA,2011,0,0,0
AREQUIPA,NAZCA,2012,0,0,0
AREQUIPA,NAZCA,2013,0,0,0
AREQUIPA,NAZCA,2014,0,0,0
AREQUIPA,NAZCA,2015,0,0,0
AREQUIPA,NAZCA,2016,0,0,0
AREQUIPA,NAZCA,2017,0,0,0
AREQUIPA,NAZCA,2018,0,0,0
AREQUIPA,NAZCA,2019,0,0,0
AREQUIPA,NAZCA,2020,0,0,0
AREQUIPA,NAZCA,2021,0,0,0
AREQUIPA,NAZCA,2022,0,0,0
AREQUIPA,OXAPAMPA,2000,0,0,0
AREQUIPA,OXAPAMPA,2001,0,0,0
AREQUIPA,OXAPAMPA,2002,0,0,0
AREQUIPA,OXAPAMPA,2003,0,0,0
AREQUIPA,OXAPAMPA,2004,0,0,0
AREQUIPA,OXAPAMPA,2005,0,0,0
AREQUIPA,OXAPAMPA,2006,0,0,0
AREQUIPA,OXAPAMPA,2007,0,0,0
AREQUIPA,OXAPAMPA,2008,0,0,0
AREQUIPA,OXAPAMPA,2009,0,0,0
AREQUIPA,OXAPAMPA,2010,0,0,0
AREQUIPA,OXAPAMPA,2011,0,0,0
AREQUIPA,OXAPAMPA,2012,0,0,0
AREQUIPA,OXAPAMPA,2013,0,0,0
AREQUIPA,OXAPAMPA,2014,0,0,0
AREQUIPA,OXAPAMPA,2015,0,0,0
AREQUIPA,OXAPAMPA,2016,0,0,0
AREQUIPA,OXAPAMPA,2017,0,0,0
AREQUIPA,OXAPAMPA,2018,0,0,0
AREQUIPA,OXAPAMPA,2019,0,0,0
AREQUIPA,OXAPAMPA,2020,0,0,0
AREQUIPA,OXAPAMPA,2021,0,0,0
AREQUIPA,OXAPAMPA,2022,0,0,0
AREQUIPA,PACASMAYO,2000,0,0,0
AREQUIPA,PACASMAYO,2001,0,0,0
AREQUIPA,PACASMAYO,2002,0,0,0
AREQUIPA,PACASMAYO,2003,0,0,0
AREQUIPA,PACASMAYO,2004,0,0,0
AREQUIPA,PACASMAYO,2005,0,0,0
AREQUIPA,PACASMAYO,2006,0,0,0
AREQUIPA,PACASMAYO,2007,0,0,0
AREQUIPA,PACASMAYO,2008,0,0,0
AREQUIPA,PACASMAYO,2009,0,0,0
AREQUIPA,PACASMAYO,2010,0,0,0
AREQUIPA,PACASMAYO,2011,0,0,0
AREQUIPA,PACASMAYO,2012,0,0,0
AREQUIPA,PACASMAYO,2013,0,0,0
AREQUIPA,PACASMAYO,2014,0,0,0
AREQUIPA,PACASMAYO,2015,0,0,0
AREQUIPA,PACASMAYO,2016,0,0,0
AREQUIPA,PACASMAYO,2017,0,0,0
AREQUIPA,PACASMAYO,2018,0,0,0
AREQUIPA,PACASMAYO,2019,0,0,0
AREQUIPA,PACASMAYO,2020,0,0,0
AREQUIPA,PACASMAYO,2021,0,0,0
AREQUIPA,PACASMAYO,2022,0,0,0
AREQUIPA,PACHITEA,2000,0,0,0
AREQUIPA,PACHITEA,2001,0,0,0
AREQUIPA,PACHITEA,2002,0,0,0
AREQUIPA,PACHITEA,2003,0,0,0
AREQUIPA,PACHITEA,2004,0,0,0
AREQUIPA,PACHITEA,2005,0,0,0
AREQUIPA,PACHITEA,2006,0,0,0
AREQUIPA,PACHITEA,2007,0,0,0
AREQUIPA,PACHITEA,2008,0,0,0
AREQUIPA,PACHITEA,2009,0,0,0
AREQUIPA,PACHITEA,2010,0,0,0
AREQUIPA,PACHITEA,2011,0,0,0
AREQUIPA,PACHITEA,2012,0,0,0
AREQUIPA,PACHITEA,2013,0,0,0
AREQUIPA,PACHITEA,2014,0,0,0
AREQUIPA,PACHITEA,2015,0,0,0
AREQUIPA,PACHITEA,2016,0,0,0
AREQUIPA,PACHITEA,2017,0,0,0
AREQUIPA,PACHITEA,2018,0,0,0
AREQUIPA,PACHITEA,2019,0,0,0
AREQUIPA,PACHITEA,2020,0,0,0
AREQUIPA,PACHITEA,2021,0,0,0
AREQUIPA,PACHITEA,2022,0,0,0
AREQUIPA,PADRE ABAD,2000,0,0,0
AREQUIPA,PADRE ABAD,2001,0,0,0
AREQUIPA,PADRE ABAD,2002,0,0,0
AREQUIPA,PADRE ABAD,2003,0,0,0
AREQUIPA,PADRE ABAD,2004,0,0,0
AREQUIPA,PADRE ABAD,2005,0,0,0
AREQUIPA,PADRE ABAD,2006,0,0,0
AREQUIPA,PADRE ABAD,2007,0,0,0
AREQUIPA,PADRE ABAD,2008,0,0,0
AREQUIPA,PADRE ABAD,2009,0,0,0
AREQUIPA,PADRE ABAD,2010,0,0,0
AREQUIPA,PADRE ABAD,2011,0,0,0
AREQUIPA,PADRE ABAD,2012,0,0,0
AREQUIPA,PADRE ABAD,2013,0,0,0
AREQUIPA,PADRE ABAD,2014,0,0,0
AREQUIPA,PADRE ABAD,2015,0,0,0
AREQUIPA,PADRE ABAD,2016,0,0,0
AREQUIPA,PADRE ABAD,2017,0,0,0
AREQUIPA,PADRE ABAD,2018,0,0,0
AREQUIPA,PADRE ABAD,2019,0,0,0
AREQUIPA,PADRE ABAD,2020,0,0,0
AREQUIPA,PADRE ABAD,2021,0,0,0
AREQUIPA,PADRE ABAD,2022,0,0,0
AREQUIPA,PAITA,2000,0,0,0
AREQUIPA,PAITA,2001,0,0,0
AREQUIPA,PAITA,2002,0,0,0
AREQUIPA,PAITA,2003,0,0,0
AREQUIPA,PAITA,2004,0,0,0
AREQUIPA,PAITA,2005,0,0,0
AREQUIPA,PAITA,2006,0,0,0
AREQUIPA,PAITA,2007,0,0,0
AREQUIPA,PAITA,2008,0,0,0
AREQUIPA,PAITA,2009,0,0,0
AREQUIPA,PAITA,2010,0,0,0
AREQUIPA,PAITA,2011,0,0,0
AREQUIPA,PAITA,2012,0,0,0
AREQUIPA,PAITA,2013,0,0,0
AREQUIPA,PAITA,2014,0,0,0
AREQUIPA,PAITA,2015,0,0,0
AREQUIPA,PAITA,2016,0,0,0
AREQUIPA,PAITA,2017,0,0,0
AREQUIPA,PAITA,2018,0,0,0
AREQUIPA,PAITA,2019,0,0,0
AREQUIPA,PAITA,2020,0,0,0
AREQUIPA,PAITA,2021,0,0,0
AREQUIPA,PAITA,2022,0,0,0
AREQUIPA,PALLASCA,2000,0,0,0
AREQUIPA,PALLASCA,2001,0,0,0
AREQUIPA,PALLASCA,2002,0,0,0
AREQUIPA,PALLASCA,2003,0,0,0
AREQUIPA,PALLASCA,2004,0,0,0
AREQUIPA,PALLASCA,2005,0,0,0
AREQUIPA,PALLASCA,2006,0,0,0
AREQUIPA,PALLASCA,2007,0,0,0
AREQUIPA,PALLASCA,2008,0,0,0
AREQUIPA,PALLASCA,2009,0,0,0
AREQUIPA,PALLASCA,2010,0,0,0
AREQUIPA,PALLASCA,2011,0,0,0
AREQUIPA,PALLASCA,2012,0,0,0
AREQUIPA,PALLASCA,2013,0,0,0
AREQUIPA,PALLASCA,2014,0,0,0
AREQUIPA,PALLASCA,2015,0,0,0
AREQUIPA,PALLASCA,2016,0,0,0
AREQUIPA,PALLASCA,2017,0,0,0
AREQUIPA,PALLASCA,2018,0,0,0
AREQUIPA,PALLASCA,2019,0,0,0
AREQUIPA,PALLASCA,2020,0,0,0
AREQUIPA,PALLASCA,2021,0,0,0
AREQUIPA,PALLASCA,2022,0,0,0
AREQUIPA,PALPA,2000,0,0,0
AREQUIPA,PALPA,2001,0,0,0
AREQUIPA,PALPA,2002,0,0,0
AREQUIPA,PALPA,2003,0,0,0
AREQUIPA,PALPA,2004,0,0,0
AREQUIPA,PALPA,2005,0,0,0
AREQUIPA,PALPA,2006,0,0,0
AREQUIPA,PALPA,2007,0,0,0
AREQUIPA,PALPA,2008,0,0,0
AREQUIPA,PALPA,2009,0,0,0
AREQUIPA,PALPA,2010,0,0,0
AREQUIPA,PALPA,2011,0,0,0
AREQUIPA,PALPA,2012,0,0,0
AREQUIPA,PALPA,2013,0,0,0
AREQUIPA,PALPA,2014,0,0,0
AREQUIPA,PALPA,2015,0,0,0
AREQUIPA,PALPA,2016,0,0,0
AREQUIPA,PALPA,2017,0,0,0
AREQUIPA,PALPA,2018,0,0,0
AREQUIPA,PALPA,2019,0,0,0
AREQUIPA,PALPA,2020,0,0,0
AREQUIPA,PALPA,2021,0,0,0
AREQUIPA,PALPA,2022,0,0,0
AREQUIPA,PARINACOCHAS,2000,0,0,0
AREQUIPA,PARINACOCHAS,2001,0,0,0
AREQUIPA,PARINACOCHAS,2002,0,0,0
AREQUIPA,PARINACOCHAS,2003,0,0,0
AREQUIPA,PARINACOCHAS,2004,0,0,0
AREQUIPA,PARINACOCHAS,2005,0,0,0
AREQUIPA,PARINACOCHAS,2006,0,0,0
AREQUIPA,PARINACOCHAS,2007,0,0,0
AREQUIPA,PARINACOCHAS,2008,0,0,0
AREQUIPA,PARINACOCHAS,2009,0,0,0
AREQUIPA,PARINACOCHAS,2010,0,0,0
AREQUIPA,PARINACOCHAS,2011,0,0,0
AREQUIPA,PARINACOCHAS,2012,0,0,0
AREQUIPA,PARINACOCHAS,2013,0,0,0
AREQUIPA,PARINACOCHAS,2014,0,0,0
AREQUIPA,PARINACOCHAS,2015,0,0,0
AREQUIPA,PARINACOCHAS,2016,0,0,0
AREQUIPA,PARINACOCHAS,2017,0,0,0
AREQUIPA,PARINACOCHAS,2018,0,0,0
AREQUIPA,PARINACOCHAS,2019,0,0,0
AREQUIPA,PARINACOCHAS,2020,0,0,0
AREQUIPA,PARINACOCHAS,2021,0,0,0
AREQUIPA,PARINACOCHAS,2022,0,0,0
AREQUIPA,PATAZ,2000,0,0,0
AREQUIPA,PATAZ,2001,0,0,0
AREQUIPA,PATAZ,2002,0,0,0
AREQUIPA,PATAZ,2003,0,0,0
AREQUIPA,PATAZ,2004,0,0,0
AREQUIPA,PATAZ,2005,0,0,0
AREQUIPA,PATAZ,2006,0,0,0
AREQUIPA,PATAZ,2007,0,0,0
AREQUIPA,PATAZ,2008,0,0,0
AREQUIPA,PATAZ,2009,0,0,0
AREQUIPA,PATAZ,2010,0,0,0
AREQUIPA,PATAZ,2011,0,0,0
AREQUIPA,PATAZ,2012,0,0,0
AREQUIPA,PATAZ,2013,0,0,0
AREQUIPA,PATAZ,2014,0,0,0
AREQUIPA,PATAZ,2015,0,0,0
AREQUIPA,PATAZ,2016,0,0,0
AREQUIPA,PATAZ,2017,0,0,0
AREQUIPA,PATAZ,2018,0,0,0
AREQUIPA,PATAZ,2019,0,0,0
AREQUIPA,PATAZ,2020,0,0,0
AREQUIPA,PATAZ,2021,0,0,0
AREQUIPA,PATAZ,2022,0,0,0
AREQUIPA,PAUCAR DEL SARA SARA,2000,0,0,0
AREQUIPA,PAUCAR DEL SARA SARA,2001,0,0,0
AREQUIPA,PAUCAR DEL SARA SARA,2002,0,0,0
AREQUIPA,PAUCAR DEL SARA SARA,2003,0,0,0
AREQUIPA,PAUCAR DEL SARA SARA,2004,0,0,0
AREQUIPA,PAUCAR DEL SARA SARA,2005,0,0,0
AREQUIPA,PAUCAR DEL SARA SARA,2006,0,0,0
AREQUIPA,PAUCAR DEL SARA SARA,2007,0,0,0
AREQUIPA,PAUCAR DEL SARA SARA,2008,0,0,0
AREQUIPA,PAUCAR DEL SARA SARA,2009,0,0,0
AREQUIPA,PAUCAR DEL SARA SARA,2010,0,0,0
AREQUIPA,PAUCAR DEL SARA SARA,2011,0,0,0
AREQUIPA,PAUCAR DEL SARA SARA,2012,0,0,0
AREQUIPA,PAUCAR DEL SARA SARA,2013,0,0,0
AREQUIPA,PAUCAR DEL SARA SARA,2014,0,0,0
AREQUIPA,PAUCAR DEL SARA SARA,2015,0,0,0
AREQUIPA,PAUCAR DEL SARA SARA,2016,0,0,0
AREQUIPA,PAUCAR DEL SARA SARA,2017,0,0,0
AREQUIPA,PAUCAR DEL SARA SARA,2018,0,0,0
AREQUIPA,PAUCAR DEL SARA SARA,2019,0,0,0
AREQUIPA,PAUCAR DEL SARA SARA,2020,0,0,0
AREQUIPA,PAUCAR DEL SARA SARA,2021,0,0,0
AREQUIPA,PAUCAR DEL SARA SARA,2022,0,0,0
AREQUIPA,PAUCARTAMBO,2000,0,0,0
AREQUIPA,PAUCARTAMBO,2001,0,0,0
AREQUIPA,PAUCARTAMBO,2002,0,0,0
AREQUIPA,PAUCARTAMBO,2003,0,0,0
AREQUIPA,PAUCARTAMBO,2004,0,0,0
AREQUIPA,PAUCARTAMBO,2005,0,0,0
AREQUIPA,PAUCARTAMBO,2006,0,0,0
AREQUIPA,PAUCARTAMBO,2007,0,0,0
AREQUIPA,PAUCARTAMBO,2008,0,0,0
AREQUIPA,PAUCARTAMBO,2009,0,0,0
AREQUIPA,PAUCARTAMBO,2010,0,0,0
AREQUIPA,PAUCARTAMBO,2011,0,0,0
AREQUIPA,PAUCARTAMBO,2012,0,0,0
AREQUIPA,PAUCARTAMBO,2013,0,0,0
AREQUIPA,PAUCARTAMBO,2014,0,0,0
AREQUIPA,PAUCARTAMBO,2015,0,0,0
AREQUIPA,PAUCARTAMBO,2016,0,0,0
AREQUIPA,PAUCARTAMBO,2017,0,0,0
AREQUIPA,PAUCARTAMBO,2018,0,0,0
AREQUIPA,PAUCARTAMBO,2019,0,0,0
AREQUIPA,PAUCARTAMBO,2020,0,0,0
AREQUIPA,PAUCARTAMBO,2021,0,0,0
AREQUIPA,PAUCARTAMBO,2022,0,0,0
AREQUIPA,PICOTA,2000,0,0,0
AREQUIPA,PICOTA,2001,0,0,0
AREQUIPA,PICOTA,2002,0,0,0
AREQUIPA,PICOTA,2003,0,0,0
AREQUIPA,PICOTA,2004,0,0,0
AREQUIPA,PICOTA,2005,0,0,0
AREQUIPA,PICOTA,2006,0,0,0
AREQUIPA,PICOTA,2007,0,0,0
AREQUIPA,PICOTA,2008,0,0,0
AREQUIPA,PICOTA,2009,0,0,0
AREQUIPA,PICOTA,2010,0,0,0
AREQUIPA,PICOTA,2011,0,0,0
AREQUIPA,PICOTA,2012,0,0,0
AREQUIPA,PICOTA,2013,0,0,0
AREQUIPA,PICOTA,2014,0,0,0
AREQUIPA,PICOTA,2015,0,0,0
AREQUIPA,PICOTA,2016,0,0,0
AREQUIPA,PICOTA,2017,0,0,0
AREQUIPA,PICOTA,2018,0,0,0
AREQUIPA,PICOTA,2019,0,0,0
AREQUIPA,PICOTA,2020,0,0,0
AREQUIPA,PICOTA,2021,0,0,0
AREQUIPA,PICOTA,2022,0,0,0
AREQUIPA,PISCO,2000,0,0,0
AREQUIPA,PISCO,2001,0,0,0
AREQUIPA,PISCO,2002,0,0,0
AREQUIPA,PISCO,2003,0,0,0
AREQUIPA,PISCO,2004,0,0,0
AREQUIPA,PISCO,2005,0,0,0
AREQUIPA,PISCO,2006,0,0,0
AREQUIPA,PISCO,2007,0,0,0
AREQUIPA,PISCO,2008,0,0,0
AREQUIPA,PISCO,2009,0,0,0
AREQUIPA,PISCO,2010,0,0,0
AREQUIPA,PISCO,2011,0,0,0
AREQUIPA,PISCO,2012,0,0,0
AREQUIPA,PISCO,2013,0,0,0
AREQUIPA,PISCO,2014,0,0,0
AREQUIPA,PISCO,2015,0,0,0
AREQUIPA,PISCO,2016,0,0,0
AREQUIPA,PISCO,2017,0,0,0
AREQUIPA,PISCO,2018,0,0,0
AREQUIPA,PISCO,2019,0,0,0
AREQUIPA,PISCO,2020,0,0,0
AREQUIPA,PISCO,2021,0,0,0
AREQUIPA,PISCO,2022,0,0,0
AREQUIPA,PIURA,2000,0,0,0
AREQUIPA,PIURA,2001,0,0,0
AREQUIPA,PIURA,2002,0,0,0
AREQUIPA,PIURA,2003,0,0,0
AREQUIPA,PIURA,2004,0,0,0
AREQUIPA,PIURA,2005,0,0,0
AREQUIPA,PIURA,2006,0,0,0
AREQUIPA,PIURA,2007,0,0,0
AREQUIPA,PIURA,2008,0,0,0
AREQUIPA,PIURA,2009,0,0,0
AREQUIPA,PIURA,2010,0,0,0
AREQUIPA,PIURA,2011,0,0,0
AREQUIPA,PIURA,2012,0,0,0
AREQUIPA,PIURA,2013,0,0,0
AREQUIPA,PIURA,2014,0,0,0
AREQUIPA,PIURA,2015,0,0,0
AREQUIPA,PIURA,2016,0,0,0
AREQUIPA,PIURA,2017,0,0,0
AREQUIPA,PIURA,2018,0,0,0
AREQUIPA,PIURA,2019,0,0,0
AREQUIPA,PIURA,2020,0,0,0
AREQUIPA,PIURA,2021,0,0,0
AREQUIPA,PIURA,2022,0,0,0
AREQUIPA,PUERTO INCA,2000,0,0,0
AREQUIPA,PUERTO INCA,2001,0,0,0
AREQUIPA,PUERTO INCA,2002,0,0,0
AREQUIPA,PUERTO INCA,2003,0,0,0
AREQUIPA,PUERTO INCA,2004,0,0,0
AREQUIPA,PUERTO INCA,2005,0,0,0
AREQUIPA,PUERTO INCA,2006,0,0,0
AREQUIPA,PUERTO INCA,2007,0,0,0
AREQUIPA,PUERTO INCA,2008,0,0,0
AREQUIPA,PUERTO INCA,2009,0,0,0
AREQUIPA,PUERTO INCA,2010,0,0,0
AREQUIPA,PUERTO INCA,2011,0,0,0
AREQUIPA,PUERTO INCA,2012,0,0,0
AREQUIPA,PUERTO INCA,2013,0,0,0
AREQUIPA,PUERTO INCA,2014,0,0,0
AREQUIPA,PUERTO INCA,2015,0,0,0
AREQUIPA,PUERTO INCA,2016,0,0,0
AREQUIPA,PUERTO INCA,2017,0,0,0
AREQUIPA,PUERTO INCA,2018,0,0,0
AREQUIPA,PUERTO INCA,2019,0,0,0
AREQUIPA,PUERTO INCA,2020,0,0,0
AREQUIPA,PUERTO INCA,2021,0,0,0
AREQUIPA,PUERTO INCA,2022,0,0,0
AREQUIPA,PURUS,2000,0,0,0
AREQUIPA,PURUS,2001,0,0,0
AREQUIPA,PURUS,2002,0,0,0
AREQUIPA,PURUS,2003,0,0,0
AREQUIPA,PURUS,2004,0,0,0
